,epo-24,epo-21,epo-18,epo-15,epo-12,epo-9,epo-6,epo-3,epo0,epo3,epo6,epo9,epo12,epo15,nao-24,nao-21,nao-18,nao-15,nao-12,nao-9,nao-6,nao-3,nao0,nao3,nao6,nao9,nao12,nao15,pna-24,pna-21,pna-18,pna-15,pna-12,pna-9,pna-6,pna-3,pna0,pna3,pna6,pna9,pna12,pna15,wpo-24,wpo-21,wpo-18,wpo-15,wpo-12,wpo-9,wpo-6,wpo-3,wpo0,wpo3,wpo6,wpo9,wpo12,wpo15
2961,11.49,29.98,130.36,85.12,91.89,16.48,1.23,17.06,75.40,17.38,69.45,70.60,42.80,32.19,284.34,164.21,35.81,141.74,269.34,293.32,108.41,212.47,246.34,39.43,125.16,233.88,45.12,110.62,276.47,183.53,208.78,54.44,207.69,247.84,201.04,290.06,326.12,423.40,349.64,202.85,144.73,215.40,79.67,66.62,57.84,50.12,36.91,32.07,28.60,60.23,68.30,10.08,13.22,1.02,37.30,123.78
2962,45.46,98.60,34.60,143.04,97.80,89.28,44.57,105.50,1.76,65.86,18.75,27.15,2.60,43.55,293.28,127.40,43.20,248.75,303.99,193.32,202.48,243.21,156.16,27.47,157.15,274.77,39.94,153.98,192.78,133.53,209.64,76.86,192.04,230.30,284.86,228.51,350.11,468.36,246.29,213.33,185.75,264.06,89.39,50.76,50.66,52.17,24.96,62.63,40.53,63.95,73.64,33.88,6.44,20.70,65.67,138.36
2963,38.55,171.98,25.76,141.88,32.17,66.09,49.31,91.26,12.23,93.91,45.48,26.51,20.97,1.97,246.87,48.60,22.90,277.88,320.64,89.82,207.19,256.50,69.25,29.89,158.45,194.63,58.11,158.05,226.69,155.97,99.86,130.16,211.41,153.36,295.61,273.48,399.89,439.88,171.04,169.77,200.81,333.41,82.18,57.29,54.18,47.56,16.45,60.32,75.82,64.99,50.03,29.24,3.57,33.20,91.78,128.17
2964,29.98,130.36,85.12,91.89,16.48,1.23,17.06,75.40,17.38,69.45,70.60,42.80,32.19,69.01,164.21,35.81,141.74,269.34,293.32,108.41,212.47,246.34,39.43,125.16,233.88,45.12,110.62,181.77,183.53,208.78,54.44,207.69,247.84,201.04,290.06,326.12,423.40,349.64,202.85,144.73,215.40,402.50,66.62,57.84,50.12,36.91,32.07,28.60,60.23,68.30,10.08,13.22,1.02,37.30,123.78,98.92
2965,98.60,34.60,143.04,97.80,89.28,44.57,105.50,1.76,65.86,18.75,27.15,2.60,43.55,64.30,127.40,43.20,248.75,303.99,193.32,202.48,243.21,156.16,27.47,157.15,274.77,39.94,153.98,136.79,133.53,209.64,76.86,192.04,230.30,284.86,228.51,350.11,468.36,246.29,213.33,185.75,264.06,466.79,50.76,50.66,52.17,24.96,62.63,40.53,63.95,73.64,33.88,6.44,20.70,65.67,138.36,93.92
2966,171.98,25.76,141.88,32.17,66.09,49.31,91.26,12.23,93.91,45.48,26.51,20.97,1.97,32.37,48.60,22.90,277.88,320.64,89.82,207.19,256.50,69.25,29.89,158.45,194.63,58.11,158.05,73.17,155.97,99.86,130.16,211.41,153.36,295.61,273.48,399.89,439.88,171.04,169.77,200.81,333.41,460.20,57.29,54.18,47.56,16.45,60.32,75.82,64.99,50.03,29.24,3.57,33.20,91.78,128.17,51.25
2967,130.36,85.12,91.89,16.48,1.23,17.06,75.40,17.38,69.45,70.60,42.80,32.19,69.01,24.42,35.81,141.74,269.34,293.32,108.41,212.47,246.34,39.43,125.16,233.88,45.12,110.62,181.77,56.56,208.78,54.44,207.69,247.84,201.04,290.06,326.12,423.40,349.64,202.85,144.73,215.40,402.50,355.72,57.84,50.12,36.91,32.07,28.60,60.23,68.30,10.08,13.22,1.02,37.30,123.78,98.92,0.46
2968,34.60,143.04,97.80,89.28,44.57,105.50,1.76,65.86,18.75,27.15,2.60,43.55,64.30,14.04,43.20,248.75,303.99,193.32,202.48,243.21,156.16,27.47,157.15,274.77,39.94,153.98,136.79,46.89,209.64,76.86,192.04,230.30,284.86,228.51,350.11,468.36,246.29,213.33,185.75,264.06,466.79,211.21,50.66,52.17,24.96,62.63,40.53,63.95,73.64,33.88,6.44,20.70,65.67,138.36,93.92,10.10
2969,25.76,141.88,32.17,66.09,49.31,91.26,12.23,93.91,45.48,26.51,20.97,1.97,32.37,92.59,22.90,277.88,320.64,89.82,207.19,256.50,69.25,29.89,158.45,194.63,58.11,158.05,73.17,11.59,99.86,130.16,211.41,153.36,295.61,273.48,399.89,439.88,171.04,169.77,200.81,333.41,460.20,161.70,54.18,47.56,16.45,60.32,75.82,64.99,50.03,29.24,3.57,33.20,91.78,128.17,51.25,20.23
2970,9.64,12.54,90.60,108.61,123.49,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,101.34,235.10,240.58,281.91,140.58,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,163.11,294.67,221.26,345.03,7.56,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,130.26,80.24,16.21,21.11,56.05,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14
2971,39.98,45.57,64.97,143.83,54.39,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,176.61,203.42,313.00,215.15,176.36,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,161.60,371.46,201.94,266.14,148.19,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,140.53,37.79,12.02,27.53,28.33,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74
2972,14.82,70.42,51.33,145.67,18.56,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,221.47,176.18,338.06,154.92,205.68,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,192.10,327.94,281.43,132.52,90.83,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,128.38,13.42,11.08,27.35,52.83,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71
2973,12.54,90.60,108.61,123.49,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,235.10,240.58,281.91,140.58,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,294.67,221.26,345.03,7.56,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,80.24,16.21,21.11,56.05,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83
2974,45.57,64.97,143.83,54.39,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,203.42,313.00,215.15,176.36,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,371.46,201.94,266.14,148.19,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,37.79,12.02,27.53,28.33,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96
2975,70.42,51.33,145.67,18.56,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,176.18,338.06,154.92,205.68,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,327.94,281.43,132.52,90.83,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,13.42,11.08,27.35,52.83,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35
2976,90.60,108.61,123.49,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,240.58,281.91,140.58,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,221.26,345.03,7.56,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,16.21,21.11,56.05,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16
2977,64.97,143.83,54.39,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,313.00,215.15,176.36,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,201.94,266.14,148.19,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,12.02,27.53,28.33,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81
2978,51.33,145.67,18.56,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,338.06,154.92,205.68,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,281.43,132.52,90.83,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,11.08,27.35,52.83,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49
2979,108.61,123.49,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,281.91,140.58,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,345.03,7.56,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,21.11,56.05,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98
2980,143.83,54.39,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,215.15,176.36,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,266.14,148.19,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,27.53,28.33,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21
2981,145.67,18.56,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,154.92,205.68,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,132.52,90.83,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,27.35,52.83,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08
2982,123.49,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,140.58,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,7.56,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,56.05,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79
2983,54.39,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,176.36,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,148.19,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,28.33,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98
2984,18.56,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,205.68,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,90.83,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,52.83,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87
2985,42.41,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,198.39,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,51.32,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,72.36,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61
2986,45.67,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,150.10,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,83.33,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,37.47,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93
2987,28.76,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,62.43,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,65.27,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,3.39,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89
2988,33.08,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,37.46,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,68.25,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,13.71,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35
2989,9.46,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,68.82,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,145.02,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,15.67,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15
2990,76.05,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,6.38,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,127.71,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,68.51,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29
2991,171.10,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,51.43,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,226.32,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,82.91,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70
2992,169.66,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,47.55,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,254.18,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,46.55,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36
2993,141.49,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,14.31,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,235.56,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,22.33,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49
2994,51.40,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,70.51,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,141.23,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,12.65,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62
2995,23.11,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,95.56,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,37.17,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,18.71,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38
2996,74.97,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,79.53,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,199.68,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,23.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43
2997,31.85,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,44.97,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,337.91,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,6.88,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82
2998,40.57,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,35.64,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,249.17,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,3.15,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24
2999,45.77,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,86.98,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,141.33,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,21.23,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58
3000,33.56,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,71.03,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,10.97,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,11.17,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28
3001,2.99,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,67.48,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,29.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,16.28,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32
3002,37.31,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,18.60,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,17.00,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,29.84,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85
3003,70.79,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,84.90,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,12.66,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,44.68,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96
3004,67.70,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,125.38,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,54.33,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,64.25,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46
3005,73.71,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,141.03,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,12.88,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,71.04,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75
3006,22.12,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,141.48,186.20,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,242.54,33.69,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,100.74,32.78,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96,246.56
3007,51.66,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,199.16,175.53,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,303.54,6.15,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,159.70,45.63,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46,190.29
3008,136.62,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,234.75,104.31,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,276.49,44.43,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,141.80,69.37,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75,122.25
3009,169.78,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,141.48,230.60,106.61,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,242.54,180.70,140.92,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,100.74,149.24,67.14,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96,246.56,67.38
3010,196.54,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,199.16,225.67,100.52,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,303.54,117.38,230.70,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,159.70,141.67,92.74,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46,190.29,27.80
3011,235.65,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,234.75,183.71,25.33,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,276.49,70.65,183.23,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,141.80,75.48,152.71,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75,122.25,12.95
3012,268.49,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,141.48,230.60,148.76,17.62,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,242.54,180.70,103.38,187.69,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,100.74,149.24,70.15,141.83,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96,246.56,67.38,32.21
3013,298.41,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,199.16,225.67,88.18,40.83,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,303.54,117.38,131.85,194.68,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,159.70,141.67,15.06,123.96,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46,190.29,27.80,13.06
3014,329.05,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,234.75,183.71,38.20,95.57,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,276.49,70.65,125.83,286.12,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,141.80,75.48,42.17,149.35,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75,122.25,12.95,28.32
3015,433.70,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,141.48,230.60,148.76,50.01,123.80,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,242.54,180.70,103.38,156.28,375.73,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,100.74,149.24,70.15,92.74,172.16,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96,246.56,67.38,32.21,45.26
3016,484.15,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,199.16,225.67,88.18,72.98,105.10,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,303.54,117.38,131.85,154.77,318.08,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,159.70,141.67,15.06,97.27,224.81,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46,190.29,27.80,13.06,41.62
3017,504.39,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,234.75,183.71,38.20,84.71,39.22,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,276.49,70.65,125.83,144.30,107.65,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,141.80,75.48,42.17,120.30,339.49,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75,122.25,12.95,28.32,47.98
3018,348.36,207.31,65.25,103.79,16.07,85.09,103.95,320.49,195.48,141.48,230.60,148.76,50.01,67.91,39.66,191.84,354.46,167.28,190.40,163.35,384.77,213.81,109.36,242.54,180.70,103.38,156.28,174.72,115.15,39.73,162.20,274.40,144.35,100.41,30.54,130.14,404.37,100.74,149.24,70.15,92.74,20.10,400.98,244.79,104.61,11.35,37.70,32.62,4.82,148.28,330.96,246.56,67.38,32.21,45.26,21.43
3019,173.56,138.47,82.34,152.95,70.21,5.39,242.76,329.27,84.88,199.16,225.67,88.18,72.98,32.04,129.14,178.03,320.65,170.13,112.98,304.56,387.85,156.73,121.03,303.54,117.38,131.85,154.77,233.36,29.72,147.72,212.57,231.30,175.45,108.83,53.16,234.81,263.62,159.70,141.67,15.06,97.27,53.52,343.21,186.98,76.93,58.15,14.36,49.38,26.24,202.32,341.46,190.29,27.80,13.06,41.62,54.67
3020,165.21,10.67,115.52,76.99,88.81,10.28,291.93,289.45,36.79,234.75,183.71,38.20,84.71,72.39,217.76,262.46,273.53,190.66,85.69,383.04,309.25,122.78,168.78,276.49,70.65,125.83,144.30,292.90,115.97,183.06,275.87,181.17,144.17,76.62,54.22,356.27,96.01,141.80,75.48,42.17,120.30,143.95,283.08,124.87,26.89,54.29,19.49,41.43,76.58,266.85,306.75,122.25,12.95,28.32,47.98,85.96
